day_of_week,hour,active_orders,occupied_tables,estimated_occupancy,kitchen_load,bar_load,avg_preparation_time,orders_last_30_min,order_age_minutes,item_count,traffic_level,recommended_waiters,recommended_kitchen_staff,recommended_bar_staff,delay_risk
2,21,7,8,35,7,3,23,14,19,6,MEDIU,3,2,1,MEDIU
6,19,1,3,27,1,0,23,0,11,2,SCAZUT,1,1,1,SCAZUT
3,22,4,6,46,3,4,10,11,20,8,MEDIU,2,2,1,MEDIU
2,21,6,5,36,8,2,16,7,33,2,MEDIU,2,2,1,MEDIU
4,22,1,0,23,1,0,15,4,5,7,SCAZUT,1,1,1,SCAZUT
1,8,2,0,18,2,0,18,5,2,6,SCAZUT,1,1,1,SCAZUT
5,12,3,3,12,4,3,14,5,17,4,SCAZUT,1,1,1,SCAZUT
6,9,2,0,26,2,0,19,2,38,4,SCAZUT,1,1,1,SCAZUT
3,17,3,8,39,2,2,11,13,15,5,MEDIU,3,2,1,SCAZUT
1,23,2,3,17,1,1,11,3,21,5,SCAZUT,1,1,1,SCAZUT
4,8,2,1,7,3,1,17,4,15,7,SCAZUT,1,1,1,SCAZUT
4,19,0,0,26,0,0,26,5,30,8,SCAZUT,1,1,1,MEDIU
0,11,3,6,39,2,2,22,14,38,3,MEDIU,2,2,1,SCAZUT
3,18,6,4,40,5,4,29,13,39,2,MEDIU,2,2,1,MEDIU
5,9,1,1,10,1,0,26,0,4,6,SCAZUT,1,1,1,SCAZUT
3,14,14,10,72,11,7,24,24,28,8,RIDICAT,5,4,2,RIDICAT
0,22,2,0,16,1,1,9,1,0,3,SCAZUT,1,1,1,SCAZUT
0,12,8,7,45,9,7,14,13,19,6,MEDIU,3,2,1,MEDIU
0,13,7,6,58,5,6,9,11,17,1,MEDIU,2,2,1,MEDIU
4,14,6,8,59,6,2,30,10,9,4,MEDIU,3,2,1,MEDIU
6,21,0,0,12,0,0,10,4,3,6,SCAZUT,1,1,1,SCAZUT
0,15,2,3,6,2,1,8,0,6,4,SCAZUT,1,1,1,SCAZUT
4,13,4,4,32,5,3,10,13,24,2,MEDIU,2,2,1,MEDIU
5,21,3,0,12,3,2,10,4,30,4,SCAZUT,1,1,1,SCAZUT
5,20,3,2,25,3,1,9,3,1,6,SCAZUT,1,1,1,SCAZUT
1,10,0,0,20,0,0,16,0,35,6,SCAZUT,1,1,1,MEDIU
6,8,0,1,11,0,0,11,3,37,2,SCAZUT,1,1,1,SCAZUT
4,16,2,2,16,2,1,20,3,22,6,SCAZUT,1,1,1,SCAZUT
3,11,6,6,61,6,4,29,6,7,7,MEDIU,2,2,1,MEDIU
6,12,4,7,52,3,3,20,11,28,4,MEDIU,2,2,1,MEDIU
0,19,6,4,59,5,6,24,6,30,5,MEDIU,2,2,1,MEDIU
6,9,1,1,26,1,1,17,5,24,2,SCAZUT,1,1,1,SCAZUT
2,17,6,4,61,5,3,17,11,7,2,MEDIU,2,2,1,SCAZUT
6,22,0,2,10,0,0,17,5,32,4,SCAZUT,1,1,1,SCAZUT
0,20,4,6,46,3,2,18,12,24,7,MEDIU,2,2,1,MEDIU
4,23,1,3,22,1,0,8,4,17,4,SCAZUT,1,1,1,SCAZUT
3,15,8,4,35,10,4,12,10,38,2,MEDIU,3,3,1,RIDICAT
5,13,3,6,51,3,1,16,14,3,7,MEDIU,2,2,1,SCAZUT
5,12,0,3,10,0,0,11,1,33,4,SCAZUT,1,1,1,SCAZUT
0,10,3,3,25,4,2,29,0,28,5,SCAZUT,1,1,1,MEDIU
6,23,3,0,15,4,1,23,1,7,2,SCAZUT,1,1,1,SCAZUT
2,21,6,5,63,7,4,11,6,0,7,MEDIU,2,2,1,MEDIU
0,23,2,3,12,3,1,11,0,10,8,SCAZUT,1,1,1,SCAZUT
2,19,10,12,91,11,6,21,13,13,8,RIDICAT,5,4,2,MEDIU
4,10,1,0,17,1,0,9,4,7,4,SCAZUT,1,1,1,SCAZUT
5,8,0,3,20,0,0,13,2,7,7,SCAZUT,1,1,1,SCAZUT
1,14,3,4,34,4,2,16,12,37,1,MEDIU,2,2,1,SCAZUT
6,9,0,1,20,0,0,17,5,23,6,SCAZUT,1,1,1,SCAZUT
4,15,3,1,26,4,2,11,4,9,8,SCAZUT,1,1,1,SCAZUT
6,16,1,1,15,0,1,10,2,38,3,SCAZUT,1,1,1,SCAZUT
2,10,6,6,41,9,7,30,6,12,7,MEDIU,2,2,1,MEDIU
6,9,3,1,23,3,1,14,4,35,5,SCAZUT,1,1,1,SCAZUT
2,15,2,3,11,2,0,23,0,38,7,SCAZUT,1,1,1,MEDIU
4,18,3,2,16,3,1,16,4,2,3,SCAZUT,1,1,1,SCAZUT
5,11,6,8,42,8,6,10,10,26,7,MEDIU,3,2,1,MEDIU
4,10,1,1,24,0,0,8,3,30,3,SCAZUT,1,1,1,SCAZUT
0,23,2,0,27,2,1,28,1,10,5,SCAZUT,1,1,1,SCAZUT
0,15,3,1,10,3,1,8,5,6,2,SCAZUT,1,1,1,SCAZUT
5,17,2,1,14,3,1,29,4,1,3,SCAZUT,1,1,1,SCAZUT
5,16,2,0,27,2,1,30,4,5,2,SCAZUT,1,1,1,SCAZUT
5,21,2,3,13,2,1,11,0,19,8,SCAZUT,1,1,1,SCAZUT
2,14,4,6,32,4,3,17,10,20,2,MEDIU,2,2,1,SCAZUT
5,9,3,0,26,2,1,20,0,20,5,SCAZUT,1,1,1,SCAZUT
1,13,8,4,45,9,5,26,12,27,3,MEDIU,3,2,1,RIDICAT
6,13,1,1,22,0,0,10,3,40,4,SCAZUT,1,1,1,SCAZUT
4,8,2,1,13,2,1,8,5,24,7,SCAZUT,1,1,1,SCAZUT
5,13,2,3,11,3,1,25,1,38,4,SCAZUT,1,1,1,MEDIU
1,16,3,2,8,3,2,27,5,16,1,SCAZUT,1,1,1,SCAZUT
4,21,5,4,48,7,2,27,8,8,6,MEDIU,2,2,1,MEDIU
2,8,5,4,51,6,3,25,5,40,6,MEDIU,2,2,1,RIDICAT
4,16,0,1,23,0,0,21,3,18,6,SCAZUT,1,1,1,SCAZUT
1,18,3,3,15,3,1,25,0,33,4,SCAZUT,1,1,1,MEDIU
0,9,2,1,22,3,1,16,4,18,7,SCAZUT,1,1,1,SCAZUT
5,20,3,3,23,4,1,8,4,26,2,SCAZUT,1,1,1,SCAZUT
3,8,7,3,35,9,7,10,9,1,4,MEDIU,2,2,1,SCAZUT
6,16,0,2,17,0,0,18,3,0,6,SCAZUT,1,1,1,SCAZUT
0,21,0,3,20,0,0,29,5,11,4,SCAZUT,1,1,1,SCAZUT
2,14,14,11,98,11,16,16,17,20,1,RIDICAT,5,4,3,RIDICAT
5,18,3,1,20,3,1,30,2,16,3,SCAZUT,1,1,1,SCAZUT
6,21,3,1,15,2,3,12,3,21,1,SCAZUT,1,1,1,SCAZUT
6,15,3,3,28,4,3,17,1,32,2,SCAZUT,1,1,1,SCAZUT
5,21,2,1,29,2,1,9,5,24,4,SCAZUT,1,1,1,SCAZUT
2,19,3,8,35,4,3,12,5,28,7,MEDIU,3,2,1,MEDIU
4,18,1,0,29,1,0,19,2,9,8,SCAZUT,1,1,1,SCAZUT
3,19,15,7,78,16,7,14,18,27,4,RIDICAT,4,4,2,RIDICAT
2,17,4,8,46,5,3,30,11,15,4,MEDIU,3,2,1,MEDIU
0,10,1,1,16,1,0,30,3,3,8,SCAZUT,1,1,1,SCAZUT
1,11,5,5,52,6,3,29,12,26,3,MEDIU,2,2,1,MEDIU
3,15,6,7,50,7,6,25,5,38,8,MEDIU,2,2,1,RIDICAT
6,23,3,2,24,4,2,17,2,32,6,SCAZUT,1,1,1,MEDIU
1,19,6,8,59,9,6,15,9,30,7,MEDIU,3,2,1,MEDIU
3,21,12,7,81,11,13,23,25,26,8,RIDICAT,4,4,3,RIDICAT
2,10,7,6,52,7,3,23,8,13,4,MEDIU,2,2,1,SCAZUT
0,9,0,2,28,0,0,19,0,32,3,SCAZUT,1,1,1,SCAZUT
1,17,2,1,21,2,1,15,2,21,3,SCAZUT,1,1,1,SCAZUT
1,12,6,3,30,6,2,26,5,5,2,MEDIU,2,2,1,MEDIU
0,15,2,3,7,2,2,24,0,36,7,SCAZUT,1,1,1,MEDIU
6,18,0,0,26,0,0,22,2,17,7,SCAZUT,1,1,1,SCAZUT
3,10,8,5,60,9,3,28,12,26,8,MEDIU,3,2,1,RIDICAT
5,8,3,3,17,4,3,20,5,35,3,SCAZUT,1,1,1,SCAZUT
5,8,1,2,17,1,0,8,2,33,2,SCAZUT,1,1,1,SCAZUT
2,13,8,4,30,10,4,21,7,18,1,MEDIU,3,3,1,MEDIU
2,16,8,4,64,7,4,16,11,3,6,MEDIU,3,2,1,MEDIU
0,14,7,6,54,7,4,15,5,13,2,MEDIU,2,2,1,SCAZUT
2,22,4,5,59,6,4,8,9,12,6,MEDIU,2,2,1,MEDIU
4,16,0,0,28,0,0,24,5,30,4,SCAZUT,1,1,1,SCAZUT
6,19,3,3,14,3,1,10,3,13,6,SCAZUT,1,1,1,SCAZUT
0,14,4,5,62,3,4,21,10,20,2,MEDIU,2,2,1,SCAZUT
2,14,10,12,72,12,6,27,19,39,1,RIDICAT,5,4,2,RIDICAT
6,17,1,3,15,1,1,11,2,24,8,SCAZUT,1,1,1,SCAZUT
2,13,7,4,36,6,5,26,14,5,1,MEDIU,2,2,1,MEDIU
5,9,0,2,17,0,0,13,1,19,3,SCAZUT,1,1,1,SCAZUT
0,19,8,4,33,11,3,10,14,32,6,MEDIU,3,3,1,RIDICAT
1,23,2,0,7,2,0,15,2,5,6,SCAZUT,1,1,1,SCAZUT
5,19,1,0,7,1,0,17,2,18,1,SCAZUT,1,1,1,SCAZUT
3,22,0,0,24,0,0,17,5,20,6,SCAZUT,1,1,1,SCAZUT
3,21,11,12,84,18,7,25,17,11,2,RIDICAT,5,4,2,MEDIU
1,21,5,4,33,5,2,27,11,6,1,MEDIU,2,2,1,MEDIU
3,11,14,12,70,11,14,30,12,33,3,RIDICAT,5,4,3,RIDICAT
1,16,0,3,22,0,0,12,1,9,2,SCAZUT,1,1,1,SCAZUT
5,23,3,1,25,4,2,20,3,9,1,SCAZUT,1,1,1,SCAZUT
4,14,6,7,35,4,5,12,5,40,6,MEDIU,2,2,1,MEDIU
3,12,7,8,59,10,3,8,5,2,8,MEDIU,3,3,1,MEDIU
6,16,3,1,13,3,3,12,1,39,6,SCAZUT,1,1,1,MEDIU
0,17,1,0,15,1,1,28,5,1,3,SCAZUT,1,1,1,SCAZUT
5,20,3,0,14,2,3,13,4,16,1,SCAZUT,1,1,1,SCAZUT
3,19,6,5,58,8,5,18,11,2,1,MEDIU,2,2,1,SCAZUT
2,10,6,6,46,4,6,18,8,40,6,MEDIU,2,2,1,MEDIU
3,12,7,7,61,8,5,20,13,22,7,MEDIU,2,2,1,MEDIU
5,15,1,3,26,1,0,12,0,37,1,SCAZUT,1,1,1,SCAZUT
0,11,7,6,30,8,6,29,9,28,2,MEDIU,2,2,1,MEDIU
6,8,0,1,15,0,0,24,0,37,6,SCAZUT,1,1,1,MEDIU
5,15,2,2,7,2,0,22,4,36,1,SCAZUT,1,1,1,SCAZUT
2,15,6,4,65,7,6,21,8,30,4,MEDIU,2,2,1,MEDIU
5,9,1,1,26,1,0,25,5,16,7,SCAZUT,1,1,1,MEDIU
6,21,3,1,23,3,2,29,1,34,3,SCAZUT,1,1,1,MEDIU
6,13,0,0,21,0,0,9,1,27,6,SCAZUT,1,1,1,MEDIU
3,17,6,6,61,4,6,16,13,20,4,MEDIU,2,2,1,SCAZUT
3,16,7,5,60,6,4,28,10,12,2,MEDIU,2,2,1,MEDIU
3,18,8,8,51,10,9,30,14,39,8,MEDIU,4,3,2,RIDICAT
2,22,3,8,34,5,2,13,9,27,8,MEDIU,3,2,1,MEDIU
2,11,7,7,61,7,4,27,11,26,6,MEDIU,2,2,1,RIDICAT
6,18,2,3,14,2,1,27,0,27,4,SCAZUT,1,1,1,MEDIU
5,8,1,2,28,1,0,11,4,25,4,SCAZUT,1,1,1,SCAZUT
6,9,2,3,25,1,2,12,5,8,5,SCAZUT,1,1,1,SCAZUT
6,14,1,3,17,1,0,24,3,16,7,SCAZUT,1,1,1,SCAZUT
5,9,0,2,5,0,0,8,1,4,6,SCAZUT,1,1,1,SCAZUT
6,15,1,2,30,1,1,23,4,6,6,SCAZUT,1,1,1,SCAZUT
2,16,6,3,52,7,6,9,8,39,7,MEDIU,2,2,1,MEDIU
3,16,8,8,38,7,7,14,12,25,5,MEDIU,4,2,1,MEDIU
4,10,1,2,18,1,1,12,3,32,6,SCAZUT,1,1,1,MEDIU
5,9,0,2,15,0,0,29,5,13,4,SCAZUT,1,1,1,SCAZUT
6,8,3,2,15,2,3,20,4,11,7,SCAZUT,1,1,1,SCAZUT
2,14,14,10,97,14,10,22,16,35,1,RIDICAT,5,4,3,RIDICAT
6,23,0,0,24,0,0,19,4,4,3,SCAZUT,1,1,1,SCAZUT
4,16,0,2,24,0,0,21,1,17,3,SCAZUT,1,1,1,SCAZUT
4,15,3,2,19,3,2,18,3,37,1,SCAZUT,1,1,1,SCAZUT
3,8,2,2,28,2,2,14,4,40,5,SCAZUT,1,1,1,SCAZUT
1,21,8,6,36,12,8,13,10,9,1,MEDIU,3,3,2,MEDIU
6,16,3,3,27,3,1,14,1,23,8,SCAZUT,1,1,1,SCAZUT
3,11,8,3,37,13,7,22,6,29,4,MEDIU,3,3,1,RIDICAT
6,17,1,0,26,1,0,13,2,22,6,SCAZUT,1,1,1,SCAZUT
3,18,12,7,79,12,14,28,17,31,5,RIDICAT,4,4,3,RIDICAT
0,20,8,5,59,10,5,15,8,9,6,MEDIU,3,3,1,MEDIU
2,19,8,8,52,11,5,23,12,23,2,MEDIU,4,3,1,MEDIU
5,21,0,1,30,0,0,28,4,7,4,SCAZUT,1,1,1,SCAZUT
3,13,4,8,49,3,1,11,12,16,7,MEDIU,3,2,1,MEDIU
6,22,2,3,26,2,2,30,4,15,5,SCAZUT,1,1,1,SCAZUT
0,19,7,5,32,10,5,17,13,23,7,MEDIU,2,3,1,MEDIU
0,11,3,4,54,2,2,27,6,1,1,MEDIU,2,2,1,SCAZUT
6,11,8,3,54,10,7,26,12,2,8,MEDIU,3,3,1,RIDICAT
4,21,2,2,26,2,1,11,0,23,4,SCAZUT,1,1,1,SCAZUT
5,21,3,1,16,4,2,15,1,23,6,SCAZUT,1,1,1,SCAZUT
5,21,3,0,19,2,2,16,1,5,4,SCAZUT,1,1,1,SCAZUT
1,19,1,0,7,0,0,17,2,10,8,SCAZUT,1,1,1,SCAZUT
5,17,3,3,26,3,2,26,1,26,8,SCAZUT,1,1,1,MEDIU
6,10,0,1,27,0,0,22,5,14,6,SCAZUT,1,1,1,SCAZUT
6,21,1,3,5,0,1,13,4,26,4,SCAZUT,1,1,1,SCAZUT
5,23,0,1,21,0,0,11,4,5,3,SCAZUT,1,1,1,SCAZUT
5,12,1,0,13,1,0,13,5,24,2,SCAZUT,1,1,1,SCAZUT
0,23,2,2,17,2,1,28,2,17,7,SCAZUT,1,1,1,MEDIU
2,14,5,8,50,5,2,24,9,6,6,MEDIU,3,2,1,MEDIU
0,14,6,4,62,8,3,14,5,35,2,MEDIU,2,2,1,MEDIU
5,14,8,6,62,12,6,16,9,31,2,MEDIU,3,3,1,RIDICAT
2,20,4,3,34,5,2,15,9,20,5,MEDIU,2,2,1,MEDIU
0,11,4,6,40,3,2,14,13,0,8,MEDIU,2,2,1,SCAZUT
6,20,3,3,6,3,3,29,5,30,7,SCAZUT,1,1,1,MEDIU
0,15,6,4,53,7,5,30,5,4,7,MEDIU,2,2,1,MEDIU
1,11,4,3,48,5,3,25,13,3,5,MEDIU,2,2,1,MEDIU
0,20,3,4,40,4,2,20,11,16,7,MEDIU,2,2,1,SCAZUT
3,17,0,3,6,0,0,15,2,38,1,SCAZUT,1,1,1,SCAZUT
3,16,3,0,12,2,3,11,2,38,8,SCAZUT,1,1,1,MEDIU
5,9,0,2,22,0,0,25,4,9,7,SCAZUT,1,1,1,SCAZUT
3,8,5,4,37,8,2,15,10,40,7,MEDIU,2,2,1,MEDIU
5,12,1,3,30,0,0,26,0,1,8,SCAZUT,1,1,1,SCAZUT
2,16,1,1,11,1,1,17,2,12,2,SCAZUT,1,1,1,SCAZUT
0,21,6,4,50,7,4,16,6,24,4,MEDIU,2,2,1,MEDIU
6,19,0,1,28,0,0,10,0,9,4,SCAZUT,1,1,1,SCAZUT
1,10,2,3,23,1,1,27,4,29,2,SCAZUT,1,1,1,MEDIU
3,23,3,0,11,3,2,9,0,36,5,SCAZUT,1,1,1,SCAZUT
0,12,8,6,30,7,5,25,10,14,6,MEDIU,3,2,1,MEDIU
1,15,6,7,46,8,4,20,6,29,8,MEDIU,2,2,1,MEDIU
6,21,0,3,13,0,0,28,1,37,8,SCAZUT,1,1,1,MEDIU
5,15,3,1,6,3,1,21,1,28,6,SCAZUT,1,1,1,MEDIU
6,23,2,0,29,2,1,25,0,2,5,SCAZUT,1,1,1,SCAZUT
5,22,0,0,16,0,0,17,3,10,8,SCAZUT,1,1,1,SCAZUT
0,22,2,3,18,1,0,26,0,30,7,SCAZUT,1,1,1,MEDIU
2,22,5,8,52,5,2,26,11,29,3,MEDIU,3,2,1,MEDIU
1,20,5,7,51,8,4,14,9,37,1,MEDIU,2,2,1,MEDIU
4,16,2,3,5,2,1,27,3,11,7,SCAZUT,1,1,1,SCAZUT
0,14,6,7,60,8,6,22,5,29,8,MEDIU,2,2,1,MEDIU
4,19,3,8,43,3,3,12,14,24,4,MEDIU,3,2,1,SCAZUT
3,22,8,6,34,6,6,15,6,22,2,MEDIU,3,2,1,MEDIU
1,21,4,8,32,5,4,13,11,18,4,MEDIU,3,2,1,MEDIU
1,15,1,0,30,0,0,15,1,16,5,SCAZUT,1,1,1,SCAZUT
3,8,8,3,54,13,4,15,14,0,7,MEDIU,3,3,1,MEDIU
4,19,1,2,19,1,0,12,4,38,5,SCAZUT,1,1,1,SCAZUT
0,12,4,6,33,6,4,16,5,16,6,MEDIU,2,2,1,MEDIU
2,23,1,0,8,1,1,24,4,0,5,SCAZUT,1,1,1,SCAZUT
1,19,5,4,63,5,5,21,5,19,3,MEDIU,2,2,1,MEDIU
2,18,6,7,57,7,7,25,13,25,1,MEDIU,2,2,1,MEDIU
5,13,1,1,10,1,0,23,0,2,2,SCAZUT,1,1,1,SCAZUT
4,18,6,4,38,9,5,23,13,10,8,MEDIU,2,2,1,MEDIU
1,10,1,2,23,1,0,11,2,30,7,SCAZUT,1,1,1,MEDIU
2,17,3,0,12,4,2,24,1,0,8,SCAZUT,1,1,1,SCAZUT
0,8,0,0,10,0,0,10,4,9,1,SCAZUT,1,1,1,SCAZUT
1,13,3,8,61,3,3,10,10,25,5,MEDIU,3,2,1,SCAZUT
4,23,0,0,13,0,0,18,3,1,2,SCAZUT,1,1,1,SCAZUT
2,13,15,9,82,23,8,20,14,3,8,RIDICAT,5,4,3,RIDICAT
4,18,8,7,42,6,9,24,8,31,3,MEDIU,3,2,2,RIDICAT
1,14,7,8,30,5,3,16,11,21,8,MEDIU,3,2,1,MEDIU
4,12,4,6,61,4,3,18,6,32,2,MEDIU,2,2,1,MEDIU
4,22,0,2,6,0,0,27,5,30,3,SCAZUT,1,1,1,MEDIU
0,12,3,7,38,2,2,25,5,22,3,MEDIU,2,2,1,SCAZUT
1,15,3,0,13,4,1,23,4,37,6,SCAZUT,1,1,1,MEDIU
4,13,2,2,15,1,2,27,0,28,2,SCAZUT,1,1,1,MEDIU
2,13,6,5,59,8,2,17,9,11,5,MEDIU,2,2,1,SCAZUT
4,22,3,1,17,3,1,25,1,15,2,SCAZUT,1,1,1,SCAZUT
1,17,8,6,45,11,6,13,11,16,5,MEDIU,3,3,1,MEDIU
1,17,2,2,24,2,1,20,3,23,8,SCAZUT,1,1,1,SCAZUT
0,18,8,5,44,12,7,13,13,39,1,MEDIU,3,3,1,RIDICAT
6,15,0,2,9,0,0,9,2,40,1,SCAZUT,1,1,1,SCAZUT
5,9,0,0,18,0,0,21,5,8,5,SCAZUT,1,1,1,SCAZUT
1,20,8,8,38,9,7,9,7,14,7,MEDIU,4,2,1,MEDIU
6,15,0,2,25,0,0,12,0,29,4,SCAZUT,1,1,1,SCAZUT
0,11,4,4,55,6,2,18,9,26,1,MEDIU,2,2,1,MEDIU
0,10,1,1,11,1,1,16,2,28,5,SCAZUT,1,1,1,SCAZUT
1,13,8,5,56,12,6,23,11,5,6,MEDIU,3,3,1,MEDIU
1,8,1,3,29,1,0,15,1,25,6,SCAZUT,1,1,1,MEDIU
0,9,1,0,23,1,0,21,0,19,8,SCAZUT,1,1,1,SCAZUT
3,10,5,4,58,6,5,30,13,20,6,MEDIU,2,2,1,MEDIU
2,9,1,1,8,1,0,30,3,3,7,SCAZUT,1,1,1,SCAZUT
3,19,7,4,42,11,6,20,9,37,1,MEDIU,2,3,1,MEDIU
2,18,8,8,41,7,6,30,10,14,6,MEDIU,4,2,1,MEDIU
3,14,7,3,44,5,5,16,8,21,4,MEDIU,2,2,1,MEDIU
5,14,1,1,18,0,0,17,2,30,5,SCAZUT,1,1,1,SCAZUT
0,19,8,6,40,8,5,18,5,4,7,MEDIU,3,2,1,MEDIU
0,12,4,5,36,4,1,19,5,20,8,MEDIU,2,2,1,MEDIU
0,16,2,1,9,3,1,18,5,25,5,SCAZUT,1,1,1,SCAZUT
0,10,2,2,7,2,1,9,1,31,2,SCAZUT,1,1,1,SCAZUT
4,10,2,0,16,2,1,17,5,39,5,SCAZUT,1,1,1,SCAZUT
6,10,0,2,27,0,0,23,3,7,7,SCAZUT,1,1,1,SCAZUT
3,15,7,8,38,8,2,21,9,7,7,MEDIU,3,2,1,MEDIU
1,10,3,1,15,2,3,22,1,27,2,SCAZUT,1,1,1,SCAZUT
2,9,1,0,15,1,0,19,4,26,8,SCAZUT,1,1,1,MEDIU
3,10,4,8,43,3,4,9,11,37,1,MEDIU,3,2,1,MEDIU
0,9,2,3,28,3,1,27,0,9,8,SCAZUT,1,1,1,SCAZUT
6,11,0,2,30,0,0,15,3,35,2,SCAZUT,1,1,1,SCAZUT
3,23,0,2,18,0,0,9,4,37,7,SCAZUT,1,1,1,MEDIU
2,20,6,6,41,4,4,12,13,31,3,MEDIU,2,2,1,MEDIU
6,8,2,3,9,1,1,21,5,18,1,SCAZUT,1,1,1,SCAZUT
3,15,1,0,29,1,1,24,3,38,6,SCAZUT,1,1,1,MEDIU
0,16,2,1,18,3,1,23,3,16,1,SCAZUT,1,1,1,SCAZUT
3,20,15,9,69,19,15,11,25,5,7,RIDICAT,5,4,3,RIDICAT
2,19,8,9,88,9,9,15,25,5,1,RIDICAT,5,3,3,MEDIU
5,22,1,0,28,0,0,19,0,27,6,SCAZUT,1,1,1,MEDIU
6,14,3,3,20,2,1,20,1,31,8,SCAZUT,1,1,1,MEDIU
0,13,3,5,48,3,1,11,13,9,5,MEDIU,2,2,1,SCAZUT
5,9,2,2,15,1,0,18,2,18,1,SCAZUT,1,1,1,SCAZUT
4,9,3,3,25,3,2,12,3,19,7,SCAZUT,1,1,1,SCAZUT
0,20,3,4,48,3,3,9,8,1,1,MEDIU,2,2,1,SCAZUT
4,10,1,2,10,1,1,8,4,31,5,SCAZUT,1,1,1,SCAZUT
0,22,5,5,56,4,4,30,11,12,6,MEDIU,2,2,1,MEDIU
0,20,4,5,39,6,3,9,12,0,3,MEDIU,2,2,1,SCAZUT
1,15,1,1,14,1,0,22,0,6,3,SCAZUT,1,1,1,SCAZUT
2,10,7,7,32,6,5,28,9,10,1,MEDIU,2,2,1,MEDIU
2,10,6,6,32,9,6,14,13,37,3,MEDIU,2,2,1,MEDIU
3,17,6,8,32,7,6,21,14,5,6,MEDIU,3,2,1,MEDIU
1,23,2,2,14,1,1,16,2,35,3,SCAZUT,1,1,1,SCAZUT
2,20,8,3,45,8,3,19,12,2,4,MEDIU,3,2,1,MEDIU
0,11,8,4,54,10,8,16,11,7,4,MEDIU,3,3,2,MEDIU
5,21,3,0,5,3,3,10,2,32,2,SCAZUT,1,1,1,SCAZUT
6,11,2,3,26,2,2,23,5,26,4,SCAZUT,1,1,1,SCAZUT
2,10,1,2,7,0,1,24,2,6,2,SCAZUT,1,1,1,SCAZUT
6,11,0,2,7,0,0,28,5,7,8,SCAZUT,1,1,1,SCAZUT
6,8,2,3,6,2,0,16,4,3,7,SCAZUT,1,1,1,SCAZUT
3,11,15,11,78,12,7,19,13,24,5,RIDICAT,5,4,2,MEDIU
2,23,1,3,15,1,0,9,5,29,5,SCAZUT,1,1,1,SCAZUT
0,15,3,2,13,4,2,24,4,28,1,SCAZUT,1,1,1,SCAZUT
4,15,0,1,17,0,0,10,5,11,7,SCAZUT,1,1,1,SCAZUT
2,10,3,0,12,3,3,19,1,14,2,SCAZUT,1,1,1,SCAZUT
5,9,3,3,12,4,1,8,0,34,7,SCAZUT,1,1,1,MEDIU
5,18,3,0,10,3,1,17,2,1,1,SCAZUT,1,1,1,SCAZUT
2,22,7,6,59,7,5,28,14,40,5,MEDIU,2,2,1,MEDIU
4,16,3,0,25,3,1,9,1,29,8,SCAZUT,1,1,1,MEDIU
0,10,6,4,60,7,3,14,10,12,1,MEDIU,2,2,1,SCAZUT
3,11,3,6,36,4,2,9,14,2,5,MEDIU,2,2,1,SCAZUT
4,8,0,2,14,0,0,19,2,21,7,SCAZUT,1,1,1,SCAZUT
3,16,4,4,63,5,3,30,9,21,6,MEDIU,2,2,1,MEDIU
1,15,3,0,11,3,1,8,5,3,5,SCAZUT,1,1,1,SCAZUT
4,13,8,6,52,11,7,27,8,30,8,MEDIU,3,3,1,RIDICAT
1,11,4,7,49,5,2,24,11,31,3,MEDIU,2,2,1,MEDIU
1,19,5,8,45,4,3,20,14,35,8,MEDIU,3,2,1,MEDIU
5,10,0,1,13,0,0,23,4,38,7,SCAZUT,1,1,1,MEDIU
3,9,3,5,53,4,2,15,13,20,8,MEDIU,2,2,1,SCAZUT
4,12,0,3,9,0,0,26,2,35,4,SCAZUT,1,1,1,MEDIU
2,16,5,6,43,6,4,8,14,6,5,MEDIU,2,2,1,SCAZUT
5,18,3,0,12,4,1,12,4,30,2,SCAZUT,1,1,1,SCAZUT
5,20,1,2,15,1,1,9,1,21,1,SCAZUT,1,1,1,SCAZUT
4,13,3,3,33,4,3,11,6,3,2,MEDIU,2,2,1,SCAZUT
6,18,0,3,7,0,0,16,4,39,2,SCAZUT,1,1,1,SCAZUT
1,10,0,0,26,0,0,14,5,33,5,SCAZUT,1,1,1,SCAZUT
5,20,3,3,9,4,1,9,1,16,5,SCAZUT,1,1,1,SCAZUT
4,11,8,6,45,12,9,18,11,26,2,MEDIU,3,3,2,RIDICAT
4,12,3,7,65,4,1,14,7,5,7,MEDIU,2,2,1,SCAZUT
6,17,3,3,7,4,3,15,5,1,3,SCAZUT,1,1,1,SCAZUT
1,21,3,8,57,3,2,18,14,40,2,MEDIU,3,2,1,SCAZUT
3,22,5,3,45,5,4,10,7,36,4,MEDIU,2,2,1,MEDIU
5,13,1,1,25,1,1,13,3,24,4,SCAZUT,1,1,1,SCAZUT
3,16,4,4,50,6,2,16,7,16,5,MEDIU,2,2,1,MEDIU
5,16,3,3,21,4,3,10,0,19,4,SCAZUT,1,1,1,SCAZUT
1,9,2,0,24,2,1,23,5,30,2,SCAZUT,1,1,1,SCAZUT
6,18,2,0,29,3,1,13,5,30,8,SCAZUT,1,1,1,MEDIU
4,9,2,0,27,1,1,20,1,15,8,SCAZUT,1,1,1,SCAZUT
1,11,4,8,55,5,2,14,11,20,5,MEDIU,3,2,1,MEDIU
0,8,2,2,26,2,2,22,4,14,8,SCAZUT,1,1,1,SCAZUT
